            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2445025.500000000, A.D. 1982-Feb-25 00:00:00.0000, -1.373139192390895E+09, -4.392819202254637E+08,  6.224270691728193E+07,  2.429962191114160E+00, -9.215925958184144E+00,  6.367637389401359E-02,
2445026.500000000, A.D. 1982-Feb-26 00:00:00.0000, -1.372929038980284E+09, -4.400781073233323E+08,  6.224820221887667E+07,  2.434717516491280E+00, -9.214363134934905E+00,  6.354518133910547E-02,
2445027.500000000, A.D. 1982-Feb-27 00:00:00.0000, -1.372718470955712E+09, -4.408741655263982E+08,  6.225368906369020E+07,  2.439544799471471E+00, -9.212936240380870E+00,  6.347828059366112E-02,
2445028.500000000, A.D. 1982-Feb-28 00:00:00.0000, -1.372507480652051E+09, -4.416701100890858E+08,  6.225917468417275E+07,  2.444562320912224E+00, -9.211725386220795E+00,  6.350714189614504E-02,
2445029.500000000, A.D. 1982-Mar-01 00:00:00.0000, -1.372296043748828E+09, -4.424659483178881E+08,  6.226466068281065E+07,  2.449814470627654E+00, -9.210445202577871E+00,  6.347746915683450E-02,
2445030.500000000, A.D. 1982-Mar-02 00:00:00.0000, -1.372084149873523E+09, -4.432616765419436E+08,  6.227014416433267E+07,  2.455171563267398E+00, -9.209192726101897E+00,  6.345370615314527E-02,
2445031.500000000, A.D. 1982-Mar-03 00:00:00.0000, -1.371871784077505E+09, -4.440572958646819E+08,  6.227562440383136E+07,  2.460738023582608E+00, -9.207905785307069E+00,  6.339241775377413E-02,
2445032.500000000, A.D. 1982-Mar-04 00:00:00.0000, -1.371658928247033E+09, -4.448527988215350E+08,  6.228109588221812E+07,  2.466510981455625E+00, -9.206469656633244E+00,  6.323641064428065E-02,
2445033.500000000, A.D. 1982-Mar-05 00:00:00.0000, -1.371445571678000E+09, -4.456481661622124E+08,  6.228654774964090E+07,  2.472283928697145E+00, -9.204791611565835E+00,  6.295571902048902E-02,
2445034.500000000, A.D. 1982-Mar-06 00:00:00.0000, -1.371231715743158E+09, -4.464433821080138E+08,  6.229197211207488E+07,  2.478074729556283E+00, -9.202925639419002E+00,  6.257861453669333E-02,
2445035.500000000, A.D. 1982-Mar-07 00:00:00.0000, -1.371017368638097E+09, -4.472384254970289E+08,  6.229735889000136E+07,  2.483614855572933E+00, -9.200855084541379E+00,  6.211967729828904E-02,
2445036.500000000, A.D. 1982-Mar-08 00:00:00.0000, -1.370802550496385E+09, -4.480332908729857E+08,  6.230270735673392E+07,  2.489019283792109E+00, -9.198799059048122E+00,  6.168458905698770E-02,
2445037.500000000, A.D. 1982-Mar-09 00:00:00.0000, -1.370587269662044E+09, -4.488279753235492E+08,  6.230801696091743E+07,  2.494300803920263E+00, -9.196669350561583E+00,  6.122389848895349E-02,
2445038.500000000, A.D. 1982-Mar-10 00:00:00.0000, -1.370371539883470E+09, -4.496224739581383E+08,  6.231328665285195E+07,  2.499394384625289E+00, -9.194494470521128E+00,  6.076006696195613E-02,
2445039.500000000, A.D. 1982-Mar-11 00:00:00.0000, -1.370155382312395E+09, -4.504167884195494E+08,  6.231851939350197E+07,  2.504245232979823E+00, -9.192455359671873E+00,  6.039070745475783E-02,
2445040.500000000, A.D. 1982-Mar-12 00:00:00.0000, -1.369938806944830E+09, -4.512109323926441E+08,  6.232372339324307E+07,  2.509045833767211E+00, -9.190519824261234E+00,  6.008132757516238E-02,
2445041.500000000, A.D. 1982-Mar-13 00:00:00.0000, -1.369721822827680E+09, -4.520049163945779E+08,  6.232890501668373E+07,  2.513744532310502E+00, -9.188789408240547E+00,  5.988927531337307E-02,
2445042.500000000, A.D. 1982-Mar-14 00:00:00.0000, -1.369504426915824E+09, -4.527987591230189E+08,  6.233407386364567E+07,  2.518580362883621E+00, -9.187199724420235E+00,  5.975850412428851E-02,
2445043.500000000, A.D. 1982-Mar-15 00:00:00.0000, -1.369286612825866E+09, -4.535924672703257E+08,  6.233923280273554E+07,  2.523427660538270E+00, -9.185701866473826E+00,  5.967484017426550E-02,
2445044.500000000, A.D. 1982-Mar-16 00:00:00.0000, -1.369068376742711E+09, -4.543860516848117E+08,  6.234438720282030E+07,  2.528345943363159E+00, -9.184343000211877E+00,  5.965695193633724E-02,
2445045.500000000, A.D. 1982-Mar-17 00:00:00.0000, -1.368849706410239E+09, -4.551795273930047E+08,  6.234954372022504E+07,  2.533534550335266E+00, -9.183148849293202E+00,  5.970020717370250E-02,
2445046.500000000, A.D. 1982-Mar-18 00:00:00.0000, -1.368630575450231E+09, -4.559728962459059E+08,  6.235470091981998E+07,  2.538958029962320E+00, -9.181855151913746E+00,  5.966962939860831E-02,
2445047.500000000, A.D. 1982-Mar-19 00:00:00.0000, -1.368410969539899E+09, -4.567661515897502E+08,  6.235985404801553E+07,  2.544565182369856E+00, -9.180515839260563E+00,  5.960015851131661E-02,
2445048.500000000, A.D. 1982-Mar-20 00:00:00.0000, -1.368190871075847E+09, -4.575592812380989E+08,  6.236499523938674E+07,  2.550290896797331E+00, -9.178931317804212E+00,  5.939206696765797E-02,
2445049.500000000, A.D. 1982-Mar-21 00:00:00.0000, -1.367970279442459E+09, -4.583522680449532E+08,  6.237011561351636E+07,  2.556001587273934E+00, -9.177215646574346E+00,  5.912001117039445E-02,
2445050.500000000, A.D. 1982-Mar-22 00:00:00.0000, -1.367749194975598E+09, -4.591451001585187E+08,  6.237520924097641E+07,  2.561695230238080E+00, -9.175358896935050E+00,  5.877757932525718E-02,
2445051.500000000, A.D. 1982-Mar-23 00:00:00.0000, -1.367527618618394E+09, -4.599377638309738E+08,  6.238026925798169E+07,  2.567359442097769E+00, -9.173287020026702E+00,  5.832924158211306E-02,
2445052.500000000, A.D. 1982-Mar-24 00:00:00.0000, -1.367305564984879E+09, -4.607302393137852E+08,  6.238528695173256E+07,  2.572713584821519E+00, -9.171064188898493E+00,  5.783287839699058E-02,
2445053.500000000, A.D. 1982-Mar-25 00:00:00.0000, -1.367083056463383E+09, -4.615225257119915E+08,  6.239026417595586E+07,  2.577926549894126E+00, -9.168882435347019E+00,  5.737405564335329E-02,
2445054.500000000, A.D. 1982-Mar-26 00:00:00.0000, -1.366860106972174E+09, -4.623146223698895E+08,  6.239520201561265E+07,  2.582909249949128E+00, -9.166717818250060E+00,  5.694666508910018E-02,
2445055.500000000, A.D. 1982-Mar-27 00:00:00.0000, -1.366636731549381E+09, -4.631065378510370E+08,  6.240010654025100E+07,  2.587804231945423E+00, -9.164672154936524E+00,  5.659208097358581E-02,
2445056.500000000, A.D. 1982-Mar-28 00:00:00.0000, -1.366412936625144E+09, -4.638982800694734E+08,  6.240498257045986E+07,  2.592622143656199E+00, -9.162710535829969E+00,  5.628909771126178E-02,
2445057.500000000, A.D. 1982-Mar-29 00:00:00.0000, -1.366188728981873E+09, -4.646898561971450E+08,  6.240983459954630E+07,  2.597338752441265E+00, -9.160830610305553E+00,  5.603927930017827E-02,
2445058.500000000, A.D. 1982-Mar-30 00:00:00.0000, -1.365964119333952E+09, -4.654812804895697E+08,  6.241467107199591E+07,  2.601996894192903E+00, -9.159236239396623E+00,  5.594423702538354E-02,
2445059.500000000, A.D. 1982-Mar-31 00:00:00.0000, -1.365739096621651E+09, -4.662725746400647E+08,  6.241950234287469E+07,  2.606873426661939E+00, -9.157761227301322E+00,  5.589109385836899E-02,
2445060.500000000, A.D. 1982-Apr-01 00:00:00.0000, -1.365513649104758E+09, -4.670637453482829E+08,  6.242433078129900E+07,  2.611856515402570E+00, -9.156396658466164E+00,  5.588629021466174E-02,
2445061.500000000, A.D. 1982-Apr-02 00:00:00.0000, -1.365287761455494E+09, -4.678548008142520E+08,  6.242915932222766E+07,  2.617054619772470E+00, -9.155067522222877E+00,  5.587979389769870E-02,
2445062.500000000, A.D. 1982-Apr-03 00:00:00.0000, -1.365061417715044E+09, -4.686457409487447E+08,  6.243398639532855E+07,  2.622422044101462E+00, -9.153727207791293E+00,  5.585243126983297E-02,
2445063.500000000, A.D. 1982-Apr-04 00:00:00.0000, -1.364834602800120E+09, -4.694365620879061E+08,  6.243880877960794E+07,  2.627938080523489E+00, -9.152313326868292E+00,  5.577327611006444E-02,
2445064.500000000, A.D. 1982-Apr-05 00:00:00.0000, -1.364607302037375E+09, -4.702272593683161E+08,  6.244362266409393E+07,  2.633704838376709E+00, -9.150810569074515E+00,  5.562683133556590E-02,
2445065.500000000, A.D. 1982-Apr-06 00:00:00.0000, -1.364379499168666E+09, -4.710178113970777E+08,  6.244841555706677E+07,  2.639476334109334E+00, -9.148966252033558E+00,  5.530306112913985E-02,
2445066.500000000, A.D. 1982-Apr-07 00:00:00.0000, -1.364151204130497E+09, -4.718081977019308E+08,  6.245317790741774E+07,  2.645123457608241E+00, -9.146991652336276E+00,  5.492655898317889E-02,
2445067.500000000, A.D. 1982-Apr-08 00:00:00.0000, -1.363922425259099E+09, -4.725984067120399E+08,  6.245790467691982E+07,  2.650645715371974E+00, -9.144866311852178E+00,  5.448434664301560E-02,
2445068.500000000, A.D. 1982-Apr-09 00:00:00.0000, -1.363693176162975E+09, -4.733884294023249E+08,  6.246259263906045E+07,  2.656022317342697E+00, -9.142675381232605E+00,  5.402513904180362E-02,
2445069.500000000, A.D. 1982-Apr-10 00:00:00.0000, -1.363463471131290E+09, -4.741782603096159E+08,  6.246724049774660E+07,  2.661202362666571E+00, -9.140461448691998E+00,  5.357392846981623E-02,
2445070.500000000, A.D. 1982-Apr-11 00:00:00.0000, -1.363233322498170E+09, -4.749678996463428E+08,  6.247184972113177E+07,  2.666267480633642E+00, -9.138209262151516E+00,  5.311605392294361E-02,
2445071.500000000, A.D. 1982-Apr-12 00:00:00.0000, -1.363002749876411E+09, -4.757573453356358E+08,  6.247642116434966E+07,  2.671024212907060E+00, -9.136045968915068E+00,  5.273415438427964E-02,
2445072.500000000, A.D. 1982-Apr-13 00:00:00.0000, -1.362771768701538E+09, -4.765466154559343E+08,  6.248096585695498E+07,  2.675772941204675E+00, -9.134108998573591E+00,  5.247276646664378E-02,
2445073.500000000, A.D. 1982-Apr-14 00:00:00.0000, -1.362540377950039E+09, -4.773357220487560E+08,  6.248549001252759E+07,  2.680495682466503E+00, -9.132280239418039E+00,  5.227058480026869E-02,
2445074.500000000, A.D. 1982-Apr-15 00:00:00.0000, -1.362308577778258E+09, -4.781246762962778E+08,  6.248999960021290E+07,  2.685241558549323E+00, -9.130569849817034E+00,  5.212905805602341E-02,
