            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2455570.500000000, A.D. 2011-Jan-09 00:00:00.0000,  7.319701714897909E+08,  1.064997367470574E+08, -1.683350269433486E+07, -2.037219837258706E+00,  1.355365326561067E+01, -1.062364618386269E-02,
2455571.500000000, A.D. 2011-Jan-10 00:00:00.0000,  7.317931848112479E+08,  1.076706349671693E+08, -1.683440117648061E+07, -2.058723932575996E+00,  1.355023825571969E+01, -1.016859582645413E-02,
2455572.500000000, A.D. 2011-Jan-11 00:00:00.0000,  7.316143852301039E+08,  1.088413311388513E+08, -1.683525633168773E+07, -2.081253293371271E+00,  1.354856000327008E+01, -9.666402066848434E-03,
2455573.500000000, A.D. 2011-Jan-12 00:00:00.0000,  7.314336530105635E+08,  1.100116655400503E+08, -1.683607597700250E+07, -2.101242638865522E+00,  1.354334255920568E+01, -9.261734994254311E-03,
2455574.500000000, A.D. 2011-Jan-13 00:00:00.0000,  7.312511821137378E+08,  1.111817295921842E+08, -1.683685419546985E+07, -2.123149967578476E+00,  1.354045652024383E+01, -8.795095190572866E-03,
2455575.500000000, A.D. 2011-Jan-14 00:00:00.0000,  7.310669171952119E+08,  1.123514207055818E+08, -1.683759490088097E+07, -2.142214021553770E+00,  1.353688008880889E+01, -8.309050945825902E-03,
2455576.500000000, A.D. 2011-Jan-15 00:00:00.0000,  7.308808717614660E+08,  1.135208659838669E+08, -1.683829332534960E+07, -2.163782551981673E+00,  1.353253092761115E+01, -7.889445289628760E-03,
2455577.500000000, A.D. 2011-Jan-16 00:00:00.0000,  7.306931588646120E+08,  1.146899587988157E+08, -1.683895199384475E+07, -2.182373528967005E+00,  1.353087243215208E+01, -7.331010095053436E-03,
2455578.500000000, A.D. 2011-Jan-17 00:00:00.0000,  7.305036380107195E+08,  1.158588896113346E+08, -1.683956551687977E+07, -2.203792099080975E+00,  1.352721297442756E+01, -6.875422868640513E-03,
2455579.500000000, A.D. 2011-Jan-18 00:00:00.0000,  7.303123423962791E+08,  1.170275807871712E+08, -1.684013579406673E+07, -2.225544070030912E+00,  1.352551037771268E+01, -6.354387170900644E-03,
2455580.500000000, A.D. 2011-Jan-19 00:00:00.0000,  7.301191297469890E+08,  1.181959200873442E+08, -1.684066924279204E+07, -2.245662876398514E+00,  1.351991917751344E+01, -5.956967682037906E-03,
2455581.500000000, A.D. 2011-Jan-20 00:00:00.0000,  7.299242150006427E+08,  1.193639629310477E+08, -1.684116107642824E+07, -2.267051739564791E+00,  1.351729632664510E+01, -5.467099614167026E-03,
2455582.500000000, A.D. 2011-Jan-21 00:00:00.0000,  7.297275101206487E+08,  1.205316386721565E+08, -1.684161456092577E+07, -2.285976651847077E+00,  1.351335496572482E+01, -4.985317694618630E-03,
2455583.500000000, A.D. 2011-Jan-22 00:00:00.0000,  7.295290547928730E+08,  1.216990753974032E+08, -1.684202447847620E+07, -2.307625044129769E+00,  1.350945998836202E+01, -4.543252544583432E-03,
2455584.500000000, A.D. 2011-Jan-23 00:00:00.0000,  7.293289153286823E+08,  1.228661491214588E+08, -1.684239467036388E+07, -2.325905843779193E+00,  1.350741457313015E+01, -3.988284480810123E-03,
2455585.500000000, A.D. 2011-Jan-24 00:00:00.0000,  7.291269871306516E+08,  1.240330771414192E+08, -1.684271834102025E+07, -2.347652094378182E+00,  1.350405098185662E+01, -3.520254882497298E-03,
2455586.500000000, A.D. 2011-Jan-25 00:00:00.0000,  7.289232723913790E+08,  1.251997587743616E+08, -1.684299855119580E+07, -2.369191041628749E+00,  1.350246599042191E+01, -2.984002367356631E-03,
2455587.500000000, A.D. 2011-Jan-26 00:00:00.0000,  7.287176085300575E+08,  1.263661132266362E+08, -1.684324076976257E+07, -2.390139401636571E+00,  1.349664561693303E+01, -2.598069338124454E-03,
2455588.500000000, A.D. 2011-Jan-27 00:00:00.0000,  7.285102188354547E+08,  1.275321338258646E+08, -1.684344236501687E+07, -2.411543299991452E+00,  1.349398730162425E+01, -2.102000872990395E-03,
2455589.500000000, A.D. 2011-Jan-28 00:00:00.0000,  7.283009973224361E+08,  1.286977689494254E+08, -1.684360615521390E+07, -2.430920557758377E+00,  1.348927934539439E+01, -1.645410547722825E-03,
2455590.500000000, A.D. 2011-Jan-29 00:00:00.0000,  7.280900213294615E+08,  1.298631225220128E+08, -1.684372716337907E+07, -2.452827612634876E+00,  1.348528403930474E+01, -1.200945274285381E-03,
2455591.500000000, A.D. 2011-Jan-30 00:00:00.0000,  7.278773262285997E+08,  1.310280546389894E+08, -1.684381023597723E+07, -2.470978569188183E+00,  1.348213841392589E+01, -6.750523014531495E-04,
2455592.500000000, A.D. 2011-Jan-31 00:00:00.0000,  7.276628699098284E+08,  1.321927957015668E+08, -1.684384730913067E+07, -2.492793230199248E+00,  1.347851073068766E+01, -2.090050553018585E-04,
2455593.500000000, A.D. 2011-Feb-01 00:00:00.0000,  7.274466377601670E+08,  1.333572345568557E+08, -1.684384200222215E+07, -2.513712621945647E+00,  1.347641397243381E+01,  3.270254948306572E-04,
2455594.500000000, A.D. 2011-Feb-02 00:00:00.0000,  7.272284740476159E+08,  1.345213351567346E+08, -1.684379802631541E+07, -2.534942230154243E+00,  1.347017154283268E+01,  7.031267251322859E-04,
2455595.500000000, A.D. 2011-Feb-03 00:00:00.0000,  7.270086079335473E+08,  1.356850448959244E+08, -1.684371442474948E+07, -2.555661540138578E+00,  1.346728372441980E+01,  1.208117868434222E-03,
2455596.500000000, A.D. 2011-Feb-04 00:00:00.0000,  7.267869278949605E+08,  1.368483563775036E+08, -1.684359258408841E+07, -2.574947680018099E+00,  1.346201204881025E+01,  1.653244608716520E-03,
2455597.500000000, A.D. 2011-Feb-05 00:00:00.0000,  7.265635392431781E+08,  1.380113613549502E+08, -1.684342755018824E+07, -2.596459332303558E+00,  1.345827847639654E+01,  2.120419539200391E-03,
2455598.500000000, A.D. 2011-Feb-06 00:00:00.0000,  7.263384347107567E+08,  1.391739322972354E+08, -1.684322436656080E+07, -2.614248592319590E+00,  1.345453894099984E+01,  2.636373090639132E-03,
2455599.500000000, A.D. 2011-Feb-07 00:00:00.0000,  7.261116200273546E+08,  1.403363114677079E+08, -1.684297399281457E+07, -2.635894922209445E+00,  1.345132444444577E+01,  3.125326910648596E-03,
2455600.500000000, A.D. 2011-Feb-08 00:00:00.0000,  7.258830396155491E+08,  1.414983901800925E+08, -1.684268049933065E+07, -2.656318443382649E+00,  1.344925030832890E+01,  3.675919881499290E-03,
2455601.500000000, A.D. 2011-Feb-09 00:00:00.0000,  7.256525340272074E+08,  1.426601716631780E+08, -1.684234614899396E+07, -2.678136248329839E+00,  1.344328728741660E+01,  4.061106086969524E-03,
