            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2445442.500000000, A.D. 1983-Apr-18 00:00:00.0000, -1.113187854592805E+09, -2.603823993127282E+09,  4.769765208967566E+06,  6.210763655625678E+00, -2.995290362985669E+00, -9.174910300661998E-02,
2445443.500000000, A.D. 1983-Apr-19 00:00:00.0000, -1.112651217035090E+09, -2.604082729896750E+09,  4.761839271773458E+06,  6.211411648745037E+00, -2.993996796209996E+00, -9.177686606413626E-02,
2445444.500000000, A.D. 1983-Apr-20 00:00:00.0000, -1.112114529980836E+09, -2.604341354793102E+09,  4.753901063490868E+06,  6.211844085743282E+00, -2.992674400514297E+00, -9.194513709586660E-02,
2445445.500000000, A.D. 1983-Apr-21 00:00:00.0000, -1.111577808235583E+09, -2.604599863194749E+09,  4.745960520597339E+06,  6.212325394725429E+00, -2.991328486892866E+00, -9.186876961626322E-02,
2445446.500000000, A.D. 1983-Apr-22 00:00:00.0000, -1.111041041576892E+09, -2.604858256994383E+09,  4.738019836174607E+06,  6.212776166891634E+00, -2.989996292972561E+00, -9.193360431318287E-02,
2445447.500000000, A.D. 1983-Apr-23 00:00:00.0000, -1.110504242319061E+09, -2.605116532683847E+09,  4.730084702412128E+06,  6.213190828375496E+00, -2.988612352614083E+00, -9.168643816440891E-02,
2445448.500000000, A.D. 1983-Apr-24 00:00:00.0000, -1.109967386831265E+09, -2.605374693013655E+09,  4.722172912827849E+06,  6.214046428150641E+00, -2.987342019534533E+00, -9.156505516782110E-02,
2445449.500000000, A.D. 1983-Apr-25 00:00:00.0000, -1.109430466576437E+09, -2.605632744330288E+09,  4.714252241055369E+06,  6.214596474244933E+00, -2.986047782213209E+00, -9.174812381513275E-02,
2445450.500000000, A.D. 1983-Apr-26 00:00:00.0000, -1.108893504390362E+09, -2.605890680901816E+09,  4.706327638648987E+06,  6.215129849843897E+00, -2.984714484974339E+00, -9.167511123364180E-02,
2445451.500000000, A.D. 1983-Apr-27 00:00:00.0000, -1.108356488657229E+09, -2.606148504576621E+09,  4.698404295007825E+06,  6.215742070914556E+00, -2.983421173370212E+00, -9.177224677598406E-02,
2445452.500000000, A.D. 1983-Apr-28 00:00:00.0000, -1.107819430011667E+09, -2.606406213902365E+09,  4.690476003344178E+06,  6.216211906377921E+00, -2.982073881871883E+00, -9.170395339838899E-02,
2445453.500000000, A.D. 1983-Apr-29 00:00:00.0000, -1.107282319380116E+09, -2.606663809236105E+09,  4.682554213401198E+06,  6.216900718779331E+00, -2.980788604947067E+00, -9.173190789286978E-02,
2445454.500000000, A.D. 1983-Apr-30 00:00:00.0000, -1.106745160109947E+09, -2.606921292380630E+09,  4.674620491510510E+06,  6.217273679546948E+00, -2.979446500185142E+00, -9.185647585599943E-02,
2445455.500000000, A.D. 1983-May-01 00:00:00.0000, -1.106207968483648E+09, -2.607178656783843E+09,  4.666696453341246E+06,  6.217821407810254E+00, -2.978084458881554E+00, -9.156438910352382E-02,
2445456.500000000, A.D. 1983-May-02 00:00:00.0000, -1.105670713266041E+09, -2.607435908633133E+09,  4.658786881335139E+06,  6.218612319867291E+00, -2.976821155910096E+00, -9.159052008447377E-02,
