            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2451299.500000000, A.D. 1999-May-01 00:00:00.0000, -3.001898007588004E+09, -8.594701973696171E+09,  6.230399343142936E+09, -2.154791651425811E+00, -1.392637446222506E+01,  1.006056794327446E+01,
2451300.500000000, A.D. 1999-May-02 00:00:00.0000, -3.002084180468977E+09, -8.595905209270958E+09,  6.231268573921384E+09, -2.154765779973207E+00, -1.392630088327039E+01,  1.006051489352430E+01,
2451301.500000000, A.D. 1999-May-03 00:00:00.0000, -3.002270351115036E+09, -8.597108438489355E+09,  6.232137800116940E+09, -2.154739917264049E+00, -1.392622732357492E+01,  1.006046185777594E+01,
2451302.500000000, A.D. 1999-May-04 00:00:00.0000, -3.002456519526932E+09, -8.598311661353025E+09,  6.233007021730810E+09, -2.154714063285917E+00, -1.392615378316428E+01,  1.006040883602402E+01,
2451303.500000000, A.D. 1999-May-05 00:00:00.0000, -3.002642685705422E+09, -8.599514877863640E+09,  6.233876238764207E+09, -2.154688218030272E+00, -1.392608026204813E+01,  1.006035582826323E+01,
2451304.500000000, A.D. 1999-May-06 00:00:00.0000, -3.002828849651258E+09, -8.600718088022863E+09,  6.234745451218338E+09, -2.154662381495996E+00, -1.392600676020705E+01,  1.006030283448865E+01,
2451305.500000000, A.D. 1999-May-07 00:00:00.0000, -3.003015011365196E+09, -8.601921291832359E+09,  6.235614659094410E+09, -2.154636553688857E+00, -1.392593327759581E+01,  1.006024985469570E+01,
2451306.500000000, A.D. 1999-May-08 00:00:00.0000, -3.003201170847988E+09, -8.603124489293785E+09,  6.236483862393632E+09, -2.154610734615972E+00, -1.392585981416608E+01,  1.006019688887999E+01,
2451307.500000000, A.D. 1999-May-09 00:00:00.0000, -3.003387328100389E+09, -8.604327680408796E+09,  6.237353061117209E+09, -2.154584924277350E+00, -1.392578636990038E+01,  1.006014393703695E+01,
2451308.500000000, A.D. 1999-May-10 00:00:00.0000, -3.003573483123154E+09, -8.605530865179054E+09,  6.238222255266354E+09, -2.154559122659673E+00, -1.392571294483606E+01,  1.006009099916124E+01,
2451309.500000000, A.D. 1999-May-11 00:00:00.0000, -3.003759635917003E+09, -8.606734043606003E+09,  6.239091444842190E+09, -2.154533329728558E+00, -1.392563954314873E+01,  1.006003807700505E+01,
2451310.500000000, A.D. 1999-May-12 00:00:00.0000, -3.003945786482754E+09, -8.607937215691931E+09,  6.239960629846161E+09, -2.154507545568531E+00, -1.392556615338873E+01,  1.005998516564599E+01,
2451311.500000000, A.D. 1999-May-13 00:00:00.0000, -3.004131934821128E+09, -8.609140381437925E+09,  6.240829810279243E+09, -2.154481770076386E+00, -1.392549278508147E+01,  1.005993226923074E+01,
2451312.500000000, A.D. 1999-May-14 00:00:00.0000, -3.004318080932873E+09, -8.610343540845766E+09,  6.241698986142696E+09, -2.154456003265703E+00, -1.392541943678076E+01,  1.005987938714653E+01,
2451313.500000000, A.D. 1999-May-15 00:00:00.0000, -3.004504224818738E+09, -8.611546693917156E+09,  6.242568157437746E+09, -2.154430245036798E+00, -1.392534610780589E+01,  1.005982651908484E+01,
2451314.500000000, A.D. 1999-May-16 00:00:00.0000, -3.004690366479469E+09, -8.612749840653753E+09,  6.243437324165596E+09, -2.154404495601220E+00, -1.392527279808803E+01,  1.005977366494152E+01,
2451315.500000000, A.D. 1999-May-17 00:00:00.0000, -3.004876505915831E+09, -8.613952981057217E+09,  6.244306486327448E+09, -2.154378754938335E+00, -1.392519950754479E+01,  1.005972082469640E+01,
2451316.500000000, A.D. 1999-May-18 00:00:00.0000, -3.005062643128572E+09, -8.615156115129204E+09,  6.245175643924504E+09, -2.154353022941385E+00, -1.392512623604072E+01,  1.005966799836103E+01,
