            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2447896.500000000, A.D. 1990-Jan-05 00:00:00.0000, -9.722282831548651E+04,  3.325170164294689E+04, -4.177540284653722E+03,  9.665719973113673E-03,  5.545092678867707E-05, -1.662134471395943E-04,
2447897.500000000, A.D. 1990-Jan-06 00:00:00.0000, -9.638781325108951E+04,  3.325742644488389E+04, -4.191896995553769E+03,  9.663295837284246E-03,  7.706408894482222E-05, -1.661155863389767E-04,
2447898.500000000, A.D. 1990-Jan-07 00:00:00.0000, -9.555301709046992E+04,  3.326501746183449E+04, -4.206244691058420E+03,  9.660653194017309E-03,  9.864756546420087E-05, -1.660049917367970E-04,
2447899.500000000, A.D. 1990-Jan-08 00:00:00.0000, -9.471845856065271E+04,  3.327447142135148E+04, -4.220582334079903E+03,  9.657795996688815E-03,  1.201851553039645E-04, -1.658831491919290E-04,
2447900.500000000, A.D. 1990-Jan-09 00:00:00.0000, -9.388415593993431E+04,  3.328578370553831E+04, -4.234909021216723E+03,  9.654730611322191E-03,  1.416620022303428E-04, -1.657516540942266E-04,
2447901.500000000, A.D. 1990-Jan-10 00:00:00.0000, -9.305012686881593E+04,  3.329894848756806E+04, -4.249223988783402E+03,  9.651465348932877E-03,  1.630650374302209E-04, -1.656121324265998E-04,
2447902.500000000, A.D. 1990-Jan-11 00:00:00.0000, -9.221638820532673E+04,  3.331395889888610E+04, -4.263526612271622E+03,  9.648009916727858E-03,  1.843832446068458E-04, -1.654661688786739E-04,
2447903.500000000, A.D. 1990-Jan-12 00:00:00.0000, -9.138295592867314E+04,  3.333080721161961E+04, -4.277816400145652E+03,  9.644374861580785E-03,  2.056077507319346E-04, -1.653152484932163E-04,
2447904.500000000, A.D. 1990-Jan-13 00:00:00.0000, -9.054984508825552E+04,  3.334948502279066E+04, -4.292092983338598E+03,  9.640571091604952E-03,  2.267317889059655E-04, -1.651607159299281E-04,
2447905.500000000, A.D. 1990-Jan-14 00:00:00.0000, -8.971706979169602E+04,  3.336998343027125E+04, -4.306356101854961E+03,  9.636609411684984E-03,  2.477505246358963E-04, -1.650037471676965E-04,
2447906.500000000, A.D. 1990-Jan-15 00:00:00.0000, -8.888464323007660E+04,  3.339229318883584E+04, -4.320605589595993E+03,  9.632500203846459E-03,  2.686608142697990E-04, -1.648453400463799E-04,
2447907.500000000, A.D. 1990-Jan-16 00:00:00.0000, -8.805257772467648E+04,  3.341640484476791E+04, -4.334841358976442E+03,  9.628253183702969E-03,  2.894609256994069E-04, -1.646863148759421E-04,
2447908.500000000, A.D. 1990-Jan-17 00:00:00.0000, -8.722088479165452E+04,  3.344230884535358E+04, -4.349063385958532E+03,  9.623877254665006E-03,  3.101502513035261E-04, -1.645273246555060E-04,
2447909.500000000, A.D. 1990-Jan-18 00:00:00.0000, -8.638957521578809E+04,  3.346999562393509E+04, -4.363271696264403E+03,  9.619380437502488E-03,  3.307290324012463E-04, -1.643688712713456E-04,
2447910.500000000, A.D. 1990-Jan-19 00:00:00.0000, -8.555865912746887E+04,  3.349945566245876E+04, -4.377466353141448E+03,  9.614769862030722E-03,  3.511981149779445E-04, -1.642113248450257E-04,
2447911.500000000, A.D. 1990-Jan-20 00:00:00.0000, -8.472814607840695E+04,  3.353067953445864E+04, -4.391647446858084E+03,  9.610051802555527E-03,  3.715587415920084E-04, -1.640549441447096E-04,
2447912.500000000, A.D. 1990-Jan-21 00:00:00.0000, -8.389804511293340E+04,  3.356365793168855E+04, -4.405815085953069E+03,  9.605231742079546E-03,  3.918123809630420E-04, -1.638998965599982E-04,
2447913.500000000, A.D. 1990-Jan-22 00:00:00.0000, -8.306836483295323E+04,  3.359838167762283E+04, -4.419969390154269E+03,  9.600314453323227E-03,  4.119605940261465E-04, -1.637462766426523E-04,
2447914.500000000, A.D. 1990-Jan-23 00:00:00.0000, -8.223911345551253E+04,  3.363484173084862E+04, -4.434110484815144E+03,  9.595304087350362E-03,  4.320049332116989E-04, -1.635941226321829E-04,
2447915.500000000, A.D. 1990-Jan-24 00:00:00.0000, -8.141029886263210E+04,  3.367302918102972E+04, -4.448238496682055E+03,  9.590204263009976E-03,  4.519468703758798E-04, -1.634434307165794E-04,
2447916.500000000, A.D. 1990-Jan-25 00:00:00.0000, -8.058192864355356E+04,  3.371293523969431E+04, -4.462353550794962E+03,  9.585018152512930E-03,  4.717877481640261E-04, -1.632941670243672E-04,
2447917.500000000, A.D. 1990-Jan-26 00:00:00.0000, -7.975401012986831E+04,  3.375455122764486E+04, -4.476455768331540E+03,  9.579748560253756E-03,  4.915287496367108E-04, -1.631462775047634E-04,
