            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2457525.500000000, A.D. 2016-May-17 00:00:00.0000,  4.204226308167816E+09, -1.551492773630307E+09, -6.494056490714800E+07,  1.846367114828664E+00,  5.131627371388311E+00, -1.486322610470610E-01,
2457526.500000000, A.D. 2016-May-18 00:00:00.0000,  4.204385793721945E+09, -1.551049425474324E+09, -6.495342341412950E+07,  1.845314653839145E+00,  5.131096350680555E+00, -1.488971033647672E-01,
2457527.500000000, A.D. 2016-May-19 00:00:00.0000,  4.204545170169277E+09, -1.550606103803550E+09, -6.496627255728817E+07,  1.843982647706743E+00,  5.131112262827530E+00, -1.484349449075448E-01,
2457528.500000000, A.D. 2016-May-20 00:00:00.0000,  4.204704450295990E+09, -1.550162747242688E+09, -6.497906531418645E+07,  1.843197413620033E+00,  5.131863969195351E+00, -1.477170278906397E-01,
2457529.500000000, A.D. 2016-May-21 00:00:00.0000,  4.204863698797964E+09, -1.549719312899225E+09, -6.499181246367967E+07,  1.843217541850900E+00,  5.132776322076989E+00, -1.474801448372014E-01,
2457530.500000000, A.D. 2016-May-22 00:00:00.0000,  4.205022965107017E+09, -1.549275820902202E+09, -6.500457139415753E+07,  1.843465424881154E+00,  5.133107322796201E+00, -1.479616354028139E-01,
2457531.500000000, A.D. 2016-May-23 00:00:00.0000,  4.205182232067076E+09, -1.548832333507493E+09, -6.501738651787674E+07,  1.843127000130586E+00,  5.132718516742452E+00, -1.486529743064529E-01,
2457532.500000000, A.D. 2016-May-24 00:00:00.0000,  4.205341433747122E+09, -1.548388890467055E+09, -6.503024316128910E+07,  1.841996908831236E+00,  5.132218687018502E+00, -1.488277818016590E-01,
2457533.500000000, A.D. 2016-May-25 00:00:00.0000,  4.205500523889079E+09, -1.547945467762704E+09, -6.504308279855597E+07,  1.840691695339333E+00,  5.132331859571035E+00, -1.482959334949894E-01,
2457534.500000000, A.D. 2016-May-26 00:00:00.0000,  4.205659523934444E+09, -1.547502002545041E+09, -6.505586381587160E+07,  1.840009723546308E+00,  5.133145563779618E+00, -1.476010206326508E-01,
2457535.500000000, A.D. 2016-May-27 00:00:00.0000,  4.205818500760433E+09, -1.547058458392650E+09, -6.506860471908188E+07,  1.840102235922586E+00,  5.134019932787615E+00, -1.474559408746474E-01,
2457536.500000000, A.D. 2016-May-28 00:00:00.0000,  4.205977497241661E+09, -1.546614863131946E+09, -6.508136491898465E+07,  1.840316337756787E+00,  5.134252056712218E+00, -1.480027047102168E-01,
2457537.500000000, A.D. 2016-May-29 00:00:00.0000,  4.206136487734805E+09, -1.546171279950696E+09, -6.509418304617453E+07,  1.839872911443243E+00,  5.133805788137485E+00, -1.486650108521339E-01,
2457538.500000000, A.D. 2016-May-30 00:00:00.0000,  4.206295404702790E+09, -1.545727741800211E+09, -6.510703684428716E+07,  1.838675474279814E+00,  5.133349218699775E+00, -1.487466095885612E-01,
2457539.500000000, A.D. 2016-May-31 00:00:00.0000,  4.206454208830321E+09, -1.545284217189083E+09, -6.511986627601385E+07,  1.837410362571111E+00,  5.133561116543175E+00, -1.481541408008262E-01,
2457540.500000000, A.D. 2016-Jun-01 00:00:00.0000,  4.206612929842344E+09, -1.544840642881554E+09, -6.513263585728633E+07,  1.836834168800140E+00,  5.134426157691965E+00, -1.474941284811655E-01,
2457541.500000000, A.D. 2016-Jun-02 00:00:00.0000,  4.206771635639692E+09, -1.544396989557890E+09, -6.514537150039053E+07,  1.836988175542287E+00,  5.135250825156048E+00, -1.474432228834850E-01,
2457542.500000000, A.D. 2016-Jun-03 00:00:00.0000,  4.206930361798029E+09, -1.543953292260969E+09, -6.515813360932839E+07,  1.837155509494880E+00,  5.135383464930996E+00, -1.480456440192899E-01,
2457543.500000000, A.D. 2016-Jun-04 00:00:00.0000,  4.207089074631160E+09, -1.543509614017081E+09, -6.517095436357367E+07,  1.836605479254098E+00,  5.134890865343498E+00, -1.486672985670354E-01,
